candidate_id;position_id;position_name;remote_work;visa_sponsorship;relocation;company_name;founded;company_age;company_size;company_size_range;location;industry;interest_flag
818683;3267;Director of Operations - Denver, CO;;;;Rollinglobe.com;0;+20;5;0 - 10;Denver;Leisure, Travel & Tourism;1
818699;3267;Director of Operations - Denver, CO;;;;Rollinglobe.com;0;+20;5;0 - 10;Denver;Leisure, Travel & Tourism;1
818710;3267;Director of Operations - Denver, CO;;;;Rollinglobe.com;0;+20;5;0 - 10;Denver;Leisure, Travel & Tourism;1
818712;3267;Director of Operations - Denver, CO;;;;Rollinglobe.com;0;+20;5;0 - 10;Denver;Leisure, Travel & Tourism;0
818715;3267;Director of Operations - Denver, CO;;;;Rollinglobe.com;0;+20;5;0 - 10;Denver;Leisure, Travel & Tourism;0
818723;3267;Director of Operations - Denver, CO;;;;Rollinglobe.com;0;+20;5;0 - 10;Denver;Leisure, Travel & Tourism;1
818727;3267;Director of Operations - Denver, CO;;;;Rollinglobe.com;0;+20;5;0 - 10;Denver;Leisure, Travel & Tourism;0
828055;3267;Director of Operations - Denver, CO;;;;Rollinglobe.com;0;+20;5;0 - 10;Denver;Leisure, Travel & Tourism;0
828056;3267;Director of Operations - Denver, CO;;;;Rollinglobe.com;0;+20;5;0 - 10;Denver;Leisure, Travel & Tourism;0
830866;3267;Director of Operations - Denver, CO;;;;Rollinglobe.com;0;+20;5;0 - 10;Denver;Leisure, Travel & Tourism;1
830868;3267;Director of Operations - Denver, CO;;;;Rollinglobe.com;0;+20;5;0 - 10;Denver;Leisure, Travel & Tourism;1
830870;3267;Director of Operations - Denver, CO;;;;Rollinglobe.com;0;+20;5;0 - 10;Denver;Leisure, Travel & Tourism;1
835539;3267;Director of Operations - Denver, CO;;;;Rollinglobe.com;0;+20;5;0 - 10;Denver;Leisure, Travel & Tourism;0
439352;3640;Enterprise Account Manager;;;;SignalFx;2013;5-10;114;100 - 500;Denver;Computer Software;1
442685;3640;Enterprise Account Manager;;;;SignalFx;2013;5-10;114;100 - 500;Denver;Computer Software;0
903363;3640;Enterprise Account Manager;;;;SignalFx;2013;5-10;114;100 - 500;Denver;Computer Software;1
905921;3640;Enterprise Account Manager;;;;SignalFx;2013;5-10;114;100 - 500;Denver;Computer Software;1
905930;3640;Enterprise Account Manager;;;;SignalFx;2013;5-10;114;100 - 500;Denver;Computer Software;0
909981;3640;Enterprise Account Manager;;;;SignalFx;2013;5-10;114;100 - 500;Denver;Computer Software;1
909984;3640;Enterprise Account Manager;;;;SignalFx;2013;5-10;114;100 - 500;Denver;Computer Software;0
909989;3640;Enterprise Account Manager;;;;SignalFx;2013;5-10;114;100 - 500;Denver;Computer Software;1
912784;3640;Enterprise Account Manager;;;;SignalFx;2013;5-10;114;100 - 500;Denver;Computer Software;0
912787;3640;Enterprise Account Manager;;;;SignalFx;2013;5-10;114;100 - 500;Denver;Computer Software;0
916764;3640;Enterprise Account Manager;;;;SignalFx;2013;5-10;114;100 - 500;Denver;Computer Software;0
995460;4158;SAMPLE - Customer Service Manager;;;;Tradavo;2006;10-20;40;20 - 50;Denver;Hospitality;1
1022765;4337;Sr. Sales Engineer - Denver;;;;SignalFx;2013;5-10;114;100 - 500;Denver;Computer Software;1
1025465;4337;Sr. Sales Engineer - Denver;;;;SignalFx;2013;5-10;114;100 - 500;Denver;Computer Software;0
407670;5049;Software Development Manager - Studio Platform;;;;Shutterstock;2003;10-20;2517;1000 - 5000;Denver;Internet;1
1123833;5049;Software Development Manager - Studio Platform;;;;Shutterstock;2003;10-20;2517;1000 - 5000;Denver;Internet;1
1135163;5050;Software Development Engineer in Test - Denver;;;;Shutterstock;2003;10-20;2517;1000 - 5000;Denver;Internet;0
1137441;5050;Software Development Engineer in Test - Denver;;;;Shutterstock;2003;10-20;2517;1000 - 5000;Denver;Internet;1
1137502;5050;Software Development Engineer in Test - Denver;;;;Shutterstock;2003;10-20;2517;1000 - 5000;Denver;Internet;0
1150567;5050;Software Development Engineer in Test - Denver;;;;Shutterstock;2003;10-20;2517;1000 - 5000;Denver;Internet;0
423231;5407;Software Development Engineer in Test;;;;Shutterstock;2003;10-20;2517;1000 - 5000;Denver;Internet;1
438351;5407;Software Development Engineer in Test;;;;Shutterstock;2003;10-20;2517;1000 - 5000;Denver;Internet;0
1069571;5407;Software Development Engineer in Test;;;;Shutterstock;2003;10-20;2517;1000 - 5000;Denver;Internet;0
1161144;5407;Software Development Engineer in Test;;;;Shutterstock;2003;10-20;2517;1000 - 5000;Denver;Internet;1
1161202;5407;Software Development Engineer in Test;;;;Shutterstock;2003;10-20;2517;1000 - 5000;Denver;Internet;0
1165621;5407;Software Development Engineer in Test;;;;Shutterstock;2003;10-20;2517;1000 - 5000;Denver;Internet;1
1165648;5407;Software Development Engineer in Test;;;;Shutterstock;2003;10-20;2517;1000 - 5000;Denver;Internet;1
1166327;5407;Software Development Engineer in Test;;;;Shutterstock;2003;10-20;2517;1000 - 5000;Denver;Internet;0
1166333;5407;Software Development Engineer in Test;;;;Shutterstock;2003;10-20;2517;1000 - 5000;Denver;Internet;0
1166379;5407;Software Development Engineer in Test;;;;Shutterstock;2003;10-20;2517;1000 - 5000;Denver;Internet;0
1166426;5407;Software Development Engineer in Test;;;;Shutterstock;2003;10-20;2517;1000 - 5000;Denver;Internet;0
1167236;5407;Software Development Engineer in Test;;;;Shutterstock;2003;10-20;2517;1000 - 5000;Denver;Internet;1
1167740;5407;Software Development Engineer in Test;;;;Shutterstock;2003;10-20;2517;1000 - 5000;Denver;Internet;0
1167741;5407;Software Development Engineer in Test;;;;Shutterstock;2003;10-20;2517;1000 - 5000;Denver;Internet;0
1167993;5407;Software Development Engineer in Test;;;;Shutterstock;2003;10-20;2517;1000 - 5000;Denver;Internet;0
1168441;5407;Software Development Engineer in Test;;;;Shutterstock;2003;10-20;2517;1000 - 5000;Denver;Internet;0
1168463;5407;Software Development Engineer in Test;;;;Shutterstock;2003;10-20;2517;1000 - 5000;Denver;Internet;0
1169520;5407;Software Development Engineer in Test;;;;Shutterstock;2003;10-20;2517;1000 - 5000;Denver;Internet;0
1170534;5407;Software Development Engineer in Test;;;;Shutterstock;2003;10-20;2517;1000 - 5000;Denver;Internet;0
1170556;5407;Software Development Engineer in Test;;;;Shutterstock;2003;10-20;2517;1000 - 5000;Denver;Internet;0
1170563;5407;Software Development Engineer in Test;;;;Shutterstock;2003;10-20;2517;1000 - 5000;Denver;Internet;0
1171708;5407;Software Development Engineer in Test;;;;Shutterstock;2003;10-20;2517;1000 - 5000;Denver;Internet;0
1171718;5407;Software Development Engineer in Test;;;;Shutterstock;2003;10-20;2517;1000 - 5000;Denver;Internet;0
173962;8370;Senior Software Engineer;0.0;0.0;0.0;Coupa Software;2006;10-20;842;500 - 1000;Denver;Software;0
238578;8370;Senior Software Engineer;0.0;0.0;0.0;Coupa Software;2006;10-20;842;500 - 1000;Denver;Software;0
239882;8370;Senior Software Engineer;0.0;0.0;0.0;Coupa Software;2006;10-20;842;500 - 1000;Denver;Software;0
441836;8370;Senior Software Engineer;0.0;0.0;0.0;Coupa Software;2006;10-20;842;500 - 1000;Denver;Software;1
835848;8370;Senior Software Engineer;0.0;0.0;0.0;Coupa Software;2006;10-20;842;500 - 1000;Denver;Software;0
904011;8370;Senior Software Engineer;0.0;0.0;0.0;Coupa Software;2006;10-20;842;500 - 1000;Denver;Software;0
975411;8370;Senior Software Engineer;0.0;0.0;0.0;Coupa Software;2006;10-20;842;500 - 1000;Denver;Software;0
1004351;8370;Senior Software Engineer;0.0;0.0;0.0;Coupa Software;2006;10-20;842;500 - 1000;Denver;Software;0
1218082;8370;Senior Software Engineer;0.0;0.0;0.0;Coupa Software;2006;10-20;842;500 - 1000;Denver;Software;0
1285883;8370;Senior Software Engineer;0.0;0.0;0.0;Coupa Software;2006;10-20;842;500 - 1000;Denver;Software;1
1319212;8370;Senior Software Engineer;0.0;0.0;0.0;Coupa Software;2006;10-20;842;500 - 1000;Denver;Software;1
1352149;8370;Senior Software Engineer;0.0;0.0;0.0;Coupa Software;2006;10-20;842;500 - 1000;Denver;Software;1
1387337;8370;Senior Software Engineer;0.0;0.0;0.0;Coupa Software;2006;10-20;842;500 - 1000;Denver;Software;0
1397756;8370;Senior Software Engineer;0.0;0.0;0.0;Coupa Software;2006;10-20;842;500 - 1000;Denver;Software;1
1398013;8370;Senior Software Engineer;0.0;0.0;0.0;Coupa Software;2006;10-20;842;500 - 1000;Denver;Software;0
1411332;8370;Senior Software Engineer;0.0;0.0;0.0;Coupa Software;2006;10-20;842;500 - 1000;Denver;Software;0
1426560;8370;Senior Software Engineer;0.0;0.0;0.0;Coupa Software;2006;10-20;842;500 - 1000;Denver;Software;0
1426610;8370;Senior Software Engineer;0.0;0.0;0.0;Coupa Software;2006;10-20;842;500 - 1000;Denver;Software;0
800558;3172;Treasury Management Sales Officer ;;;;First Citizens Bank;1898;+20;6376;+5000;Charlotte;Banking;0
805904;3172;Treasury Management Sales Officer ;;;;First Citizens Bank;1898;+20;6376;+5000;Charlotte;Banking;1
815873;3172;Treasury Management Sales Officer ;;;;First Citizens Bank;1898;+20;6376;+5000;Charlotte;Banking;1
842174;3172;Treasury Management Sales Officer ;;;;First Citizens Bank;1898;+20;6376;+5000;Charlotte;Banking;0
889729;3172;Treasury Management Sales Officer ;;;;First Citizens Bank;1898;+20;6376;+5000;Charlotte;Banking;1
889780;3172;Treasury Management Sales Officer ;;;;First Citizens Bank;1898;+20;6376;+5000;Charlotte;Banking;0
898848;3172;Treasury Management Sales Officer ;;;;First Citizens Bank;1898;+20;6376;+5000;Charlotte;Banking;0
898860;3172;Treasury Management Sales Officer ;;;;First Citizens Bank;1898;+20;6376;+5000;Charlotte;Banking;1
254605;3306;Scrum Master;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
831318;3306;Scrum Master;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
831347;3306;Scrum Master;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
831430;3306;Scrum Master;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
831527;3306;Scrum Master;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
831548;3306;Scrum Master;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
831608;3306;Scrum Master;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
834784;3306;Scrum Master;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
834807;3306;Scrum Master;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
835045;3306;Scrum Master;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
837425;3306;Scrum Master;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
840490;3306;Scrum Master;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
840768;3306;Scrum Master;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
844111;3306;Scrum Master;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
844261;3306;Scrum Master;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
844305;3306;Scrum Master;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
849570;3306;Scrum Master;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
849680;3306;Scrum Master;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
849746;3306;Scrum Master;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
849748;3306;Scrum Master;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
859798;3306;Scrum Master;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
859819;3306;Scrum Master;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
860038;3306;Scrum Master;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
860538;3306;Scrum Master;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
862527;3306;Scrum Master;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
862582;3306;Scrum Master;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
868972;3306;Scrum Master;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
870089;3306;Scrum Master;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
870521;3306;Scrum Master;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
873953;3306;Scrum Master;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
918683;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
918842;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
918844;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
918862;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
922673;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
924772;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
924943;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
925062;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
928040;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
930748;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
930939;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
931006;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
932955;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
932974;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
933008;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
935581;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
936008;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
936059;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
938791;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
938809;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
938824;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
938842;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
940363;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
940375;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
945806;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
945872;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
946077;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
949244;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
949269;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
949355;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
949401;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
949500;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
949602;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
952595;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
952884;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
955103;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
957269;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;1
957343;3721;Cybersecurity Project Manager;;;;Mvc Consulting;1981;+20;25;20 - 50;Charlotte;Information Technology and Services;0
977868;4053;Business Banker;;;;First Citizens Bank;1898;+20;6376;+5000;Charlotte;Banking;0
978809;4053;Business Banker;;;;First Citizens Bank;1898;+20;6376;+5000;Charlotte;Banking;1
980830;4053;Business Banker;;;;First Citizens Bank;1898;+20;6376;+5000;Charlotte;Banking;0
980838;4053;Business Banker;;;;First Citizens Bank;1898;+20;6376;+5000;Charlotte;Banking;1
985086;4053;Business Banker;;;;First Citizens Bank;1898;+20;6376;+5000;Charlotte;Banking;0
1003749;4053;Business Banker;;;;First Citizens Bank;1898;+20;6376;+5000;Charlotte;Banking;1
1003750;4053;Business Banker;;;;First Citizens Bank;1898;+20;6376;+5000;Charlotte;Banking;0
1005001;4053;Business Banker;;;;First Citizens Bank;1898;+20;6376;+5000;Charlotte;Banking;1
1005116;4053;Business Banker;;;;First Citizens Bank;1898;+20;6376;+5000;Charlotte;Banking;0
1017310;4053;Business Banker;;;;First Citizens Bank;1898;+20;6376;+5000;Charlotte;Banking;0
1017311;4053;Business Banker;;;;First Citizens Bank;1898;+20;6376;+5000;Charlotte;Banking;0
1027691;4361;Underwriter Manager;;;;Better;2014;5-10;125;100 - 500;Charlotte;Financial Services;1
1027846;4361;Underwriter Manager;;;;Better;2014;5-10;125;100 - 500;Charlotte;Financial Services;1
1027855;4361;Underwriter Manager;;;;Better;2014;5-10;125;100 - 500;Charlotte;Financial Services;0
1030699;4361;Underwriter Manager;;;;Better;2014;5-10;125;100 - 500;Charlotte;Financial Services;0
1030888;4361;Underwriter Manager;;;;Better;2014;5-10;125;100 - 500;Charlotte;Financial Services;0
1031361;4361;Underwriter Manager;;;;Better;2014;5-10;125;100 - 500;Charlotte;Financial Services;0
1031413;4361;Underwriter Manager;;;;Better;2014;5-10;125;100 - 500;Charlotte;Financial Services;1
1032316;4361;Underwriter Manager;;;;Better;2014;5-10;125;100 - 500;Charlotte;Financial Services;0
1032451;4361;Underwriter Manager;;;;Better;2014;5-10;125;100 - 500;Charlotte;Financial Services;1
1032509;4361;Underwriter Manager;;;;Better;2014;5-10;125;100 - 500;Charlotte;Financial Services;0
1038624;4361;Underwriter Manager;;;;Better;2014;5-10;125;100 - 500;Charlotte;Financial Services;1
1026834;4362;Processing Expert Manager - Charlotte;;;;Better;2014;5-10;125;100 - 500;Charlotte;Financial Services;1
1030214;4362;Processing Expert Manager - Charlotte;;;;Better;2014;5-10;125;100 - 500;Charlotte;Financial Services;0
1032489;4362;Processing Expert Manager - Charlotte;;;;Better;2014;5-10;125;100 - 500;Charlotte;Financial Services;0
1042923;4362;Processing Expert Manager - Charlotte;;;;Better;2014;5-10;125;100 - 500;Charlotte;Financial Services;0
1043022;4362;Processing Expert Manager - Charlotte;;;;Better;2014;5-10;125;100 - 500;Charlotte;Financial Services;0
1046781;4515;Sales Manager - Charlotte;;;;Better;2014;5-10;125;100 - 500;Charlotte;Financial Services;1
1047018;4515;Sales Manager - Charlotte;;;;Better;2014;5-10;125;100 - 500;Charlotte;Financial Services;1
1049786;4515;Sales Manager - Charlotte;;;;Better;2014;5-10;125;100 - 500;Charlotte;Financial Services;1
1050740;4515;Sales Manager - Charlotte;;;;Better;2014;5-10;125;100 - 500;Charlotte;Financial Services;1
1050780;4515;Sales Manager - Charlotte;;;;Better;2014;5-10;125;100 - 500;Charlotte;Financial Services;0
1050928;4515;Sales Manager - Charlotte;;;;Better;2014;5-10;125;100 - 500;Charlotte;Financial Services;0
1053413;4515;Sales Manager - Charlotte;;;;Better;2014;5-10;125;100 - 500;Charlotte;Financial Services;1
1053422;4515;Sales Manager - Charlotte;;;;Better;2014;5-10;125;100 - 500;Charlotte;Financial Services;1
832111;3300;Sales Specialist - Washington Square;;;;Peloton Interactive LLC;2012;5-10;393;100 - 500;Portland;Health, Wellness and Fitness;0
832213;3300;Sales Specialist - Washington Square;;;;Peloton Interactive LLC;2012;5-10;393;100 - 500;Portland;Health, Wellness and Fitness;0
832258;3300;Sales Specialist - Washington Square;;;;Peloton Interactive LLC;2012;5-10;393;100 - 500;Portland;Health, Wellness and Fitness;1
832259;3300;Sales Specialist - Washington Square;;;;Peloton Interactive LLC;2012;5-10;393;100 - 500;Portland;Health, Wellness and Fitness;0
834932;3300;Sales Specialist - Washington Square;;;;Peloton Interactive LLC;2012;5-10;393;100 - 500;Portland;Health, Wellness and Fitness;0
834956;3300;Sales Specialist - Washington Square;;;;Peloton Interactive LLC;2012;5-10;393;100 - 500;Portland;Health, Wellness and Fitness;0
1338993;7659;Regional Sales Manager - Portland;0.0;0.0;0.0;Behr Paint;1947;+20;1158;1000 - 5000;Portland;Construction;0
368123;3466;Director of Recruitment;;;;Westport Intl;0;+20;15;10 - 20;New Orleans;Staffing and Recruiting;0
558313;3466;Director of Recruitment;;;;Westport Intl;0;+20;15;10 - 20;New Orleans;Staffing and Recruiting;0
560413;3466;Director of Recruitment;;;;Westport Intl;0;+20;15;10 - 20;New Orleans;Staffing and Recruiting;0
871637;3466;Director of Recruitment;;;;Westport Intl;0;+20;15;10 - 20;New Orleans;Staffing and Recruiting;0
871688;3466;Director of Recruitment;;;;Westport Intl;0;+20;15;10 - 20;New Orleans;Staffing and Recruiting;0
872488;3466;Director of Recruitment;;;;Westport Intl;0;+20;15;10 - 20;New Orleans;Staffing and Recruiting;0
873513;3466;Director of Recruitment;;;;Westport Intl;0;+20;15;10 - 20;New Orleans;Staffing and Recruiting;0
878480;3466;Director of Recruitment;;;;Westport Intl;0;+20;15;10 - 20;New Orleans;Staffing and Recruiting;0
878634;3466;Director of Recruitment;;;;Westport Intl;0;+20;15;10 - 20;New Orleans;Staffing and Recruiting;0
883280;3466;Director of Recruitment;;;;Westport Intl;0;+20;15;10 - 20;New Orleans;Staffing and Recruiting;1
883488;3466;Director of Recruitment;;;;Westport Intl;0;+20;15;10 - 20;New Orleans;Staffing and Recruiting;0
883517;3466;Director of Recruitment;;;;Westport Intl;0;+20;15;10 - 20;New Orleans;Staffing and Recruiting;0
883641;3466;Director of Recruitment;;;;Westport Intl;0;+20;15;10 - 20;New Orleans;Staffing and Recruiting;0
883708;3466;Director of Recruitment;;;;Westport Intl;0;+20;15;10 - 20;New Orleans;Staffing and Recruiting;0
883763;3466;Director of Recruitment;;;;Westport Intl;0;+20;15;10 - 20;New Orleans;Staffing and Recruiting;1
884136;3466;Director of Recruitment;;;;Westport Intl;0;+20;15;10 - 20;New Orleans;Staffing and Recruiting;0
884198;3466;Director of Recruitment;;;;Westport Intl;0;+20;15;10 - 20;New Orleans;Staffing and Recruiting;0
884539;3466;Director of Recruitment;;;;Westport Intl;0;+20;15;10 - 20;New Orleans;Staffing and Recruiting;0
884654;3466;Director of Recruitment;;;;Westport Intl;0;+20;15;10 - 20;New Orleans;Staffing and Recruiting;0
884667;3466;Director of Recruitment;;;;Westport Intl;0;+20;15;10 - 20;New Orleans;Staffing and Recruiting;0
884775;3466;Director of Recruitment;;;;Westport Intl;0;+20;15;10 - 20;New Orleans;Staffing and Recruiting;1
884786;3466;Director of Recruitment;;;;Westport Intl;0;+20;15;10 - 20;New Orleans;Staffing and Recruiting;0
888931;3466;Director of Recruitment;;;;Westport Intl;0;+20;15;10 - 20;New Orleans;Staffing and Recruiting;0
889034;3466;Director of Recruitment;;;;Westport Intl;0;+20;15;10 - 20;New Orleans;Staffing and Recruiting;0
1308959;6898;UTV Product Catalog Specialist;2.0;0.0;0.0;RevZilla;2007;10-20;160;100 - 500;Las Vegas;Internet;1
1002208;4195;Sales Specialist - Orange Village, OH;;;;Peloton Interactive LLC;2012;5-10;393;100 - 500;Cleveland;Health, Wellness and Fitness;0
1004174;4195;Sales Specialist - Orange Village, OH;;;;Peloton Interactive LLC;2012;5-10;393;100 - 500;Cleveland;Health, Wellness and Fitness;0
1004760;4195;Sales Specialist - Orange Village, OH;;;;Peloton Interactive LLC;2012;5-10;393;100 - 500;Cleveland;Health, Wellness and Fitness;1
1006357;4195;Sales Specialist - Orange Village, OH;;;;Peloton Interactive LLC;2012;5-10;393;100 - 500;Cleveland;Health, Wellness and Fitness;0
1006753;4195;Sales Specialist - Orange Village, OH;;;;Peloton Interactive LLC;2012;5-10;393;100 - 500;Cleveland;Health, Wellness and Fitness;0
1071182;4195;Sales Specialist - Orange Village, OH;;;;Peloton Interactive LLC;2012;5-10;393;100 - 500;Cleveland;Health, Wellness and Fitness;1
1342152;7769;Outside Sales Rep;0.0;0.0;0.0;Behr Paint;1947;+20;1158;1000 - 5000;Cleveland;Consumer Goods;1
1350974;7769;Outside Sales Rep;0.0;0.0;0.0;Behr Paint;1947;+20;1158;1000 - 5000;Cleveland;Consumer Goods;0
1359925;7769;Outside Sales Rep;0.0;0.0;0.0;Behr Paint;1947;+20;1158;1000 - 5000;Cleveland;Consumer Goods;0
467112;4246;Long Beach Sales Specialist;;;;Peloton Interactive LLC;2012;5-10;393;100 - 500;Long Beach;Health, Wellness and Fitness;0
1011029;4246;Long Beach Sales Specialist;;;;Peloton Interactive LLC;2012;5-10;393;100 - 500;Long Beach;Health, Wellness and Fitness;1
1011275;4246;Long Beach Sales Specialist;;;;Peloton Interactive LLC;2012;5-10;393;100 - 500;Long Beach;Health, Wellness and Fitness;0
1011299;4246;Long Beach Sales Specialist;;;;Peloton Interactive LLC;2012;5-10;393;100 - 500;Long Beach;Health, Wellness and Fitness;0
1012658;4246;Long Beach Sales Specialist;;;;Peloton Interactive LLC;2012;5-10;393;100 - 500;Long Beach;Health, Wellness and Fitness;1
1017450;4246;Long Beach Sales Specialist;;;;Peloton Interactive LLC;2012;5-10;393;100 - 500;Long Beach;Health, Wellness and Fitness;0
1027823;4246;Long Beach Sales Specialist;;;;Peloton Interactive LLC;2012;5-10;393;100 - 500;Long Beach;Health, Wellness and Fitness;0
1060118;4627;Financial Sales Manager-New Mexico;;;;First Citizens Bank;1898;+20;6376;+5000;Albuquerque;Banking;1
1060121;4627;Financial Sales Manager-New Mexico;;;;First Citizens Bank;1898;+20;6376;+5000;Albuquerque;Banking;0
